jid,nid,last_name,first_name,middle_name,suffix,birth_month,birth_day,birth_year,birth_city,birth_state,gender,race_or_ethnicity,court_type
2825,1390961,Schreier,Karen,E., ,,,1956,Sioux Falls,SD,Female,White,U.S. District Court
2119,1387476,Schroeder,Mary,Murphy, ,,,1940,Boulder,CO,Female,White,U.S. Court of Appeals
3587,1394766,Schroeder,Robert,William,III,,,1966,Texarkana,TX,Male,White,U.S. District Court
3168,1392676,Schroeder,Thomas,D., ,,,1959,Atlanta,GA,Male,White,U.S. District Court
2959,1391631,Schwab,Arthur,J., ,,,1946,Pittsburgh,PA,Male,White,U.S. District Court
2120,1387481,Schwartz,Allen,G., ,8,23,1934,Brooklyn,NY,Male,White,U.S. District Court
2121,1387486,Schwartz,Charles, ,Jr.,8,20,1922,New Orleans,LA,Male,White,U.S. District Court
2122,1387491,Schwartz,Edward,Joseph, ,3,26,1912,Seattle,WA,Male,White,U.S. District Court
2123,1387496,Schwartz,Milton,Lewis, ,1,20,1920,Oakland,CA,Male,White,U.S. District Court
2124,1387501,Schwartz,Murray,Merle, ,3,23,1931,Ephrata,PA,Male,White,U.S. District Court
2125,1387506,Schwarzer,William,W, ,4,30,1925,Berlin,Germany,Male,White,U.S. District Court
2126,1387511,Schweinhaut,Henry,Albert, ,2,9,1902,Washington,DC,Male,White,U.S. District Court
2127,1387516,Schwellenbach,Lewis,Baxter, ,9,20,1894,Superior,WI,Male,White,U.S. District Court
2128,1387521,Scirica,Anthony,Joseph, ,,,1940,Norristown,PA,Male,White,U.S. District Court
3257,1393121,Scofield,Glenni,William, ,3,11,1817,Dewittville,NY,Male,White,Other
3399,1393831,Scola,Robert,Nichols,Jr.,,,1955,Worcester,MA,Male,White,U.S. District Court
2129,1387526,Scott,Charles,Ray, ,1,13,1904,Adel,IA,Male,White,U.S. District Court
2130,1387531,Scott,George,Cromwell, ,8,8,1864,Monroe County,NY,Male,White,U.S. District Court
2804,1390856,Scott,Jeanne,E., ,,,1948,Springfield,IL,Female,White,U.S. District Court
2131,1387536,Scott,Nauman,Steele, ,6,15,1916,New Roads,LA,Male,White,U.S. District Court
2132,1387541,Scott,Thomas,Emerson,Jr.,,,1948,Pittsburgh,PA,Male,White,U.S. District Court
3189,1392781,Scriven,Mary,Stenson, ,,,1962,Atlanta,GA,Female,African American,U.S. District Court
4622996,4622996,Scudder,Michael,Yale,Jr.,,,1971,Fort Wayne,IN,Male,White,U.S. Court of Appeals
2133,1387546,Scullin,Frederick,James,Jr.,,,1939,Syracuse,NY,Male,White,U.S. District Court
3084,1392256,Seabright,John,Michael, ,,,1959,Wheeling,WV,Male,White,U.S. District Court
2134,1387551,Seals,Woodrow,Bradley, ,12,24,1917,Bogalusa,LA,Male,White,U.S. District Court
2135,1387556,Seaman,William,Henry, ,11,15,1842,New Berlin,WI,Male,White,U.S. District Court
2136,1387561,Sear,Morey,Leonard, ,2,26,1929,New Orleans,LA,Male,White,U.S. District Court
2137,1387566,Seay,Frank,Howell, ,,,1938,Shawnee,OK,Male,American Indian,U.S. District Court
2138,1387571,Sedwick,John,W., ,,,1946,Kittanning,PA,Male,White,U.S. District Court
3229,1392981,Seeborg,Richard,G., ,,,1956,Landstuhl,Germany,Male,White,U.S. District Court
7049771,7049771,Seeger,Steven,Charles,,,,1971,Normal,IL,Male,White,U.S. District Court
3185,1392761,Seibel,Cathy, , ,,,1960,West Islip,NY,Female,White,U.S. District Court
2139,1387576,Seitz,Collins,Jacques, ,6,20,1914,Wilmington,DE,Male,White,U.S. Court of Appeals
2810,1390886,Seitz,Patricia,A., ,,,1946,Washington,DC,Female,White,U.S. District Court
4268606,4268606,Self,Tilman,Eugene,III,,,1968,Macon,GA,Male,White,U.S. District Court
2992,1391796,Selna,James,V., ,,,1945,San Jose,CA,Male,White,U.S. District Court
2140,1387581,Selya,Bruce,Marshall, ,,,1934,Providence,RI,Male,White,U.S. District Court
2141,1387586,Sentelle,David,Bryan, ,,,1943,Canton,NC,Male,White,U.S. District Court
2143,1387591,Senter,Lyonel,Thomas,Jr.,7,30,1933,Fulton,MS,Male,White,U.S. District Court
2144,1387596,Sessions,Clarence,W., ,2,8,1859,Ionia County,MI,Male,White,U.S. District Court
2145,1387601,Sessions,William,K.,III,,,1947,Hartford,CT,Male,White,U.S. District Court
2146,1387606,Sessions,William,Steele, ,,,1930,Fort Smith,AR,Male,White,U.S. District Court
2147,1387611,Seth,Oliver, , ,5,30,1915,Albuquerque,NM,Male,White,U.S. Court of Appeals
3148,1392576,Settle,Benjamin,Hale, ,,,1947,Olympia,WA,Male,White,U.S. District Court
2148,1387616,Settle,Thomas, , ,1,23,1831,Rockingham County,NC,Male,White,U.S. District Court
2149,1387621,Severens,Henry,Franklin, ,5,11,1835,Rockingham,VT,Male,White,U.S. District Court
2150,1387626,Sewall,David, , ,10,7,1735,York,ME,Male,White,U.S. District Court
2151,1387631,Seybert,Joanna, , ,,,1946,Brooklyn,NY,Female,White,U.S. District Court
2152,1387636,Seymour,Augustus,Sherrill, ,11,30,1836,Ithaca,NY,Male,White,U.S. District Court
2805,1390861,Seymour,Margaret,B., ,,,1947,Washington,DC,Female,African American,U.S. District Court
2153,1387641,Seymour,Stephanie,Kulp, ,,,1940,Battle Creek,MI,Female,White,U.S. Court of Appeals
2154,1387646,Shabaz,John,C., ,6,25,1931,Milwaukee,WI,Male,White,U.S. District Court
3359,1393631,Shadid,James,Edward, ,,,1957,Peoria,IL,Male,White,U.S. District Court
2155,1387651,Shadur,Milton,Irving, ,6,25,1924,St. Paul,MN,Male,White,U.S. District Court
3527,1394466,Shah,Manish,Suresh, ,,,1972,New York,NY,Male,Asian American,U.S. District Court
2156,1387656,Shanahan,Thomas,Michael, ,5,5,1934,Omaha,NE,Male,White,U.S. District Court
2157,1387661,Shannon,Clyde,Frederick,Jr.,,,1942,Marshall,TX,Male,White,U.S. District Court
2158,1387666,Shanstrom,Jack,D., ,,,1932,Hewitt,MN,Male,White,U.S. District Court
2159,1387671,Shapiro,Norma,Levy, ,7,27,1928,Philadelphia,PA,Female,White,U.S. District Court
2160,1387676,Sharp,Allen, , ,2,11,1932,Washington,DC,Male,White,U.S. District Court
2161,1387681,Sharp,George,Kendall, ,,,1934,Chicago,IL,Male,White,U.S. District Court
3370,1393686,Sharp,Kevin,Hunter, ,,,1963,Memphis,TN,Male,White,U.S. District Court
2162,1387686,Sharp,Morell,Edward, ,9,12,1920,Portland,OR,Male,White,U.S. District Court
3048,1392076,Sharpe,Gary,L., ,,,1947,Cortland,NY,Male,White,U.S. District Court
2163,1387691,Shaw,Charles,Alexander, ,,,1944,Jackson,TN,Male,African American,U.S. District Court
2164,1387696,Shaw,Elwyn,Riley, ,10,19,1888,Lyndon,IL,Male,White,U.S. District Court
2165,1387701,Shaw,John,Malach, ,11,14,1931,Beaumont,TX,Male,White,U.S. District Court
2166,1387706,Shaw,Robert, , ,5,22,1907,Jersey City,NJ,Male,White,U.S. District Court
2760,1390636,Shea,Edward,F., ,,,1942,Malden,MA,Male,White,U.S. District Court
3446,1394061,Shea,Michael,Peter, ,,,1967,Hartford,CT,Male,White,U.S. District Court
2167,1387711,Shedd,Dennis,W., ,,,1953,Cordova,SC,Male,White,U.S. District Court
2168,1387716,Sheehy,Joseph,Warren, ,10,21,1910,Saratoga,TX,Male,White,U.S. District Court
2169,1387721,Shelbourne,Roy,Mahlon, ,11,12,1890,Bardwell,KY,Male,White,U.S. District Court
2170,1387726,Shelby,David,Davie, ,10,24,1847,Madison County,AL,Male,White,U.S. Circuit Court (1869-1911)
3444,1394051,Shelby,Robert,James, ,,,1970,Fort Atkinson,WI,Male,White,U.S. District Court
2171,1387731,Shell,Terry,Lee, ,4,2,1922,Franklin,AR,Male,White,U.S. District Court
2172,1387736,Shepard,Seth, , ,4,23,1847,Brenham,TX,Male,White,U.S. Court of Appeals
3127,1392471,Shepherd,Bobby,E., ,,,1951,Arkadelphia,AR,Male,White,U.S. Court of Appeals
2173,1387741,Shepley,George,Foster, ,1,1,1819,Saco,ME,Male,White,U.S. Circuit Court (1869-1911)
2174,1387746,Sheppard,William,Bostwick, ,10,4,1860,Bristol,FL,Male,White,U.S. District Court
2175,1387751,Sherburne,John,Samuel, ,,,1757,Portsmouth,NH,Male,White,U.S. District Court
2176,1387756,Sheridan,Michael,Henry, ,7,8,1912,Nanticoke,PA,Male,White,U.S. District Court
3120,1392436,Sheridan,Peter,G., ,,,1950,Cambridge,MA,Male,White,U.S. District Court
2177,1387761,Sherman,Charles,Taylor, ,2,3,1811,Norwalk,CT,Male,White,U.S. District Court
2178,1387766,Shields,William,Bayard, ,,,1780, ,MD,Male,White,U.S. District Court
2179,1387771,Shipman,Nathaniel, , ,8,22,1828,Southbury,CT,Male,White,U.S. District Court
2180,1387776,Shipman,William,Davis, ,12,29,1818,Chester,CT,Male,White,U.S. District Court
3440,1394031,Shipp,Michael,Andre, ,,,1965,Paterson,NJ,Male,African American,U.S. District Court
2181,1387781,Shiras,George, ,Jr.,1,26,1832,Pittsburgh,PA,Male,White,Supreme Court
2182,1387786,Shiras,Oliver,Perry, ,10,22,1833,Pittsburgh,PA,Male,White,U.S. District Court
2183,1387791,Shoob,Marvin,Herman, ,2,23,1923,Walterboro,SC,Male,White,U.S. District Court
2184,1387796,Showalter,John,William, ,2,8,1844,Mason County,KY,Male,White,U.S. Circuit Court (1869-1911)
2185,1387801,Shubb,William,B., ,,,1938,Oakland,CA,Male,White,U.S. District Court
3467,1394166,Shwartz,Patty, , ,,,1961,Paterson,NJ,Female,White,U.S. Court of Appeals
2186,1387806,Sibley,Samuel,Hale, ,7,2,1873,Union Point,GA,Male,White,U.S. District Court
2187,1387811,Siddons,Frederick,Lincoln, ,11,21,1864,London,England,Male,White,U.S. District Court
2188,1387816,Sifton,Charles,Proctor, ,3,18,1935,New York,NY,Male,White,U.S. District Court
2189,1387821,Silberman,Laurence,Hirsch, ,,,1935,York,PA,Male,White,U.S. Court of Appeals
2190,1387826,Siler,Eugene,Edward,Jr.,,,1936,Williamsburg,KY,Male,White,U.S. District Court
1681,1385321,Silver,Roslyn,O., ,,,1946,Phoenix,AZ,Female,White,U.S. District Court
2752,1390596,Silverman,Barry,G., ,,,1951,New York,NY,Male,White,U.S. Court of Appeals
2191,1387831,Simandle,Jerome,B., ,4,29,1949,Binghamton,NY,Male,White,U.S. District Court
2192,1387836,Simmons,Paul,Allen, ,8,31,1921,Monongahela,PA,Male,African American,U.S. District Court
3378,1393726,Simon,Michael,H., ,,,1956,New York,NY,Male,White,U.S. District Court
2993,1391801,Simon,Philip,P., ,,,1962,Pittsburgh,PA,Male,White,U.S. District Court
2193,1387841,Simons,Charles,Casper, ,5,21,1876,Detroit,MI,Male,White,U.S. District Court
2194,1387846,Simons,Charles,Earl,Jr.,8,17,1916,Johnston,SC,Male,White,U.S. District Court
2195,1387851,Simonton,Charles,Henry, ,7,11,1829,Charleston,SC,Male,White,U.S. District Court
2196,1387856,Simpson,Charles,Ralph,III,,,1945,Cleveland,OH,Male,White,U.S. District Court
2197,1387861,Simpson,John,Milton Bryan, ,5,30,1903,Kissimmee,FL,Male,White,U.S. District Court
7465641,7465641,Sinatra,John,Leonard,Jr.,,,1972,Buffalo,NY,Male,White,U.S. District Court
2873,1391201,Singal,George,Z., ,,,1945,Florence,Italy,Male,White,U.S. District Court
7543926,7543926,Singhal,Anuraag,Hari,,,,1963,Philadelphia,PA,Male,Asian American,U.S. District Court
2198,1387866,Singleton,James,Keith,Jr.,,,1939,Oakland,CA,Male,White,U.S. District Court
2199,1387871,Singleton,John,Virgil,Jr.,3,20,1918,Kaufman,TX,Male,White,U.S. District Court
3250,1393086,Sinnott,Nicholas,John, ,12,6,1870,The Dalles,OR,Male,White,Other
2745,1390561,Sippel,Rodney,W., ,,,1956,Jefferson City,MO,Male,White,U.S. District Court
2746,1390566,Siragusa,Charles,J., ,,,1947,Rochester,NY,Male,White,U.S. District Court
2200,1387876,Sirica,John,Joseph, ,3,19,1904,Waterbury,CT,Male,White,U.S. District Court
2201,1387881,Sitgreaves,John, , ,,,1757, ,England,Male,White,U.S. District Court
3401,1393841,Skavdahl,Scott,Wesley, ,,,1966,Lincoln,NE,Male,White,U.S. District Court
2702,1390361,Skelton,Byron,George, ,9,1,1905,"Florence, Williamson County",TX,Male,White,Other
2202,1387886,Skinner,Roger, , ,6,1,1773,Litchfield,CT,Male,White,U.S. District Court
2203,1387891,Skinner,Walter,Jay, ,9,12,1927,Washington,DC,Male,White,U.S. District Court
2204,1387896,Skopil,Otto,Richard,Jr.,6,3,1919,Portland,OR,Male,White,U.S. District Court
2205,1387901,Skretny,William,M., ,,,1945,Buffalo,NY,Male,White,U.S. District Court
2772,1390696,Sleet,Gregory,Moneta, ,,,1951,New York,NY,Male,African American,U.S. District Court
2206,1387906,Slick,Thomas,Whitten, ,7,5,1869,South Bend,IN,Male,White,U.S. District Court
2759,1390631,Sloan,Richard,Elihu, ,6,22,1857,Preble Co.,OR,Male,White,U.S. District Court
2207,1387911,Sloan,William,Boyd, ,7,9,1895,Gainesville,GA,Male,White,U.S. District Court
3194,1392806,Slomsky,Joel,Harvey, ,,,1946,Brooklyn,NY,Male,White,U.S. District Court
2208,1387916,Sloviter,Dolores,Korman, ,,,1932,Philadelphia,PA,Female,White,U.S. Court of Appeals
2209,1387921,Smalkin,Frederic,N., ,,,1946,Baltimore,MD,Male,White,U.S. District Court
2210,1387926,Smalley,David,Allen, ,4,6,1809,Middlebury,VT,Male,White,U.S. District Court
3332,1393496,Smith,Arthur,Mumford, ,9,19,1903,Scott,IN,Male,White,Other
2212,1387936,Smith,Caleb,Blood, ,4,16,1808,Boston,MA,Male,White,U.S. District Court
2211,1387931,Smith,Charles,Lynwood,Jr.,,,1943,Talladega,AL,Male,White,U.S. District Court
2213,1387941,Smith,David,Brooks, ,,,1951,Altoona,PA,Male,White,U.S. District Court
3519,1394426,Smith,Edward,George, ,,,1961,Fort Knox,KY,Male,White,U.S. District Court
2214,1387946,Smith,Edward,Samuel, ,3,27,1919,Birmingham,AL,Male,White,Other
2215,1387951,Smith,Fern,M., ,,,1933,San Francisco,CA,Female,White,U.S. District Court
2216,1387956,Smith,George,Curtis, ,,,1935,Columbus,OH,Male,White,U.S. District Court
2217,1387961,Smith,Henry,Augustus Middleton, ,4,30,1853,Charleston,SC,Male,White,U.S. District Court
3333,1393501,Smith,James,Francis, ,1,28,1859,San Francisco,CA,Male,White,Other
2218,1387966,Smith,Jeremiah, , ,11,29,1759,Peterborough,NH,Male,White,U.S. Circuit Court (1801-1802)
2219,1387971,Smith,Jerry,Edwin, ,,,1946,Del Rio,TX,Male,White,U.S. Court of Appeals
2220,1387976,Smith,John,Joseph, ,1,25,1904,Waterbury,CT,Male,White,U.S. District Court
2221,1387981,Smith,John,Lewis,Jr.,9,20,1912,Washington,DC,Male,White,U.S. District Court
2948,1391576,Smith,Lavenski,R., ,,,1958,Hope,AR,Male,African American,U.S. Court of Appeals
3113,1392401,Smith,Milan,Dale,Jr.,,,1942,Pendleton,OR,Male,White,U.S. Court of Appeals
3137,1392521,Smith,Norman,Randy, ,,,1949,Logan,UT,Male,White,U.S. Court of Appeals
2222,1387986,Smith,Orma,Rinehart, ,9,4,1904,Booneville,MS,Male,White,U.S. District Court
2223,1387991,Smith,Ortrie,D., ,,,1946,Jonesboro,AR,Male,White,U.S. District Court
2224,1387996,Smith,Randle,Jasper, ,7,25,1908,Campbell,MO,Male,White,U.S. District Court
2225,1388001,Smith,Rebecca,Beach, ,,,1949,Hopewell,VA,Female,White,U.S. District Court
6595041,6595041,Smith,Rodney,,,,,1974,Orlando,FL,Male,African American,U.S. District Court
2226,1388006,Smith,Russell,Evans, ,11,16,1908,Butte,MT,Male,White,U.S. District Court
2227,1388011,Smith,Sidney,Oslin,Jr.,12,30,1923,Gainesville,GA,Male,White,U.S. District Court
2228,1388016,Smith,Talbot, , ,10,11,1899,Fayette,MO,Male,White,U.S. District Court
2229,1388021,Smith,Walter,Inglewood, ,7,10,1862,Council Bluffs,IA,Male,White,U.S. Circuit Court (1869-1911)
2230,1388026,Smith,Walter,Scott,Jr.,,,1940,Marlin,TX,Male,White,U.S. District Court
2972,1391696,Smith,William,E., ,,,1959,Boise,ID,Male,White,U.S. District Court
2231,1388031,Smith,William,Francis, ,2,24,1903,Perth Amboy,NJ,Male,White,U.S. District Court
2232,1388036,Smith,William,Robert,Sr.,8,18,1863,Smith County,TX,Male,White,U.S. District Court
2895,1391311,Smith Camp,Laurie, , ,,,1953,Omaha,NE,Female,White,U.S. District Court
3093,1392301,Smoak,John,Richard,Jr.,,,1943,Columbus,GA,Male,White,U.S. District Court
2233,1388041,Smyth,Constantine,Joseph, ,12,4,1859,County Cavan,Ireland,Male,White,U.S. Court of Appeals
2234,1388046,Sneed,Joseph,Tyree,III,7,21,1920,Calvert,TX,Male,White,U.S. Court of Appeals
2235,1388051,Sneeden,Emory,Marlin, ,5,30,1927,Wilmington,NC,Male,White,U.S. Court of Appeals
3182,1392746,Snow,G.,Murray, ,,,1959,Boulder City,NV,Male,White,U.S. District Court
2747,1390571,Snyder,Christina,A., ,,,1947,Los Angeles,CA,Female,White,U.S. District Court
2236,1388056,Snyder,Daniel,John,Jr.,5,2,1916,Greensburg,PA,Male,White,U.S. District Court
2237,1388061,Sobeloff,Simon,E., ,12,3,1894,Baltimore,MD,Male,White,U.S. Court of Appeals
2238,1388066,Sofaer,Abraham,David, ,,,1938,Bombay,India,Male,White,U.S. District Court
2239,1388071,Solis,Jorge,Antonio, ,,,1951,San Ygnacio,TX,Male,Hispanic,U.S. District Court
2240,1388076,Solomon,Gus,Jerome, ,8,29,1906,Portland,OR,Male,White,U.S. District Court
2241,1388081,Soper,Morris,Ames, ,1,23,1873,Baltimore,MD,Male,White,U.S. District Court
2242,1388086,Sorg,Herbert,Peter, ,12,19,1911,St. Mary`s,PA,Male,White,U.S. District Court
3545,1394556,Sorokin,Leo,Theodore, ,,,1961,Hartford,CT,Male,White,U.S. District Court
3539,1394526,Soto,James,Alan, ,,,1950,Nogales,AZ,Male,Hispanic/White,U.S. District Court
2243,1388091,Sotomayor,Sonia, , ,,,1954,Bronx,NY,Female,Hispanic,U.S. District Court
2244,1388096,Souter,David,Hackett, ,,,1939,Melrose,MA,Male,White,U.S. Court of Appeals
3163,1392651,Southwick,Leslie, , ,,,1950,Edinburg,TX,Male,White,U.S. Court of Appeals
2245,1388101,Sparks,Sam, , ,,,1939,Austin,TX,Male,White,U.S. District Court
2246,1388106,Sparks,William,Morris, ,4,28,1872,Charlottesville,IN,Male,White,U.S. Court of Appeals
2247,1388111,Sparr,Daniel,B., ,6,8,1931,Denver,CO,Male,White,U.S. District Court
2248,1388116,Spatt,Arthur,Donald, ,,,1925,Brooklyn,NY,Male,White,U.S. District Court
2249,1388121,Speakman,Howard,C., ,5,25,1892,Skidmore,MO,Male,White,U.S. District Court
2250,1388126,Spears,Adrian,Anthony, ,7,8,1910,Darlington,SC,Male,White,U.S. District Court
2251,1388131,Speer,Emory, , ,9,3,1848,Culloden,GA,Male,White,U.S. District Court
2252,1388136,Spellman,Eugene,P., ,9,16,1930,New York,NY,Male,White,U.S. District Court
2253,1388141,Spencer,James,Randolph, ,,,1949,Florence,SC,Male,African American,U.S. District Court
2254,1388146,Spiegel,S.,Arthur, ,10,24,1920,Cincinnati,OH,Male,White,U.S. District Court
2255,1388151,Sporkin,Stanley, , ,,,1932,Philadelphia,PA,Male,White,U.S. District Court
2256,1388156,Sprague,Peleg, , ,4,27,1793,Duxbury,MA,Male,White,U.S. District Court
2257,1388161,Sprecher,Robert,Arthur, ,5,30,1917,Chicago,IL,Male,White,U.S. Court of Appeals
3007,1391871,Springmann,Theresa,Lazar, ,,,1956,Gary,IN,Female,White,U.S. District Court
2258,1388166,Sprizzo,John,Emilio, ,12,23,1934,Brooklyn,NY,Male,White,U.S. District Court
2259,1388171,Sprouse,James,Marshall, ,12,3,1923,Williamson,WV,Male,White,U.S. Court of Appeals
2260,1388176,Squatrito,Dominic,J., ,,,1939,Hartford,CT,Male,White,U.S. District Court
3477,1394216,Srinivasan,Srikanth, , ,,,1967,Chandigarh,India,Male,Asian American,U.S. Court of Appeals
2957,1391621,St. Eve,Amy,Joan, ,,,1965,Belleville,IL,Female,White,U.S. District Court
2261,1388181,St. Sure,Adolphus,Frederic, ,3,9,1869,Sheboygan,WI,Male,White,U.S. District Court
2262,1388186,Stadtmueller,Joseph,Peter, ,,,1942,Oshkosh,WI,Male,White,U.S. District Court
2263,1388191,Stafford,Wendell,Phillips, ,5,1,1861,Barre,VT,Male,White,U.S. District Court
2264,1388196,Stafford,William,Henry,Jr.,,,1931,Masury,OH,Male,White,U.S. District Court
2265,1388201,Stagg,Thomas,E.,Jr.,1,19,1923,Shreveport,LA,Male,White,U.S. District Court
2266,1388206,Stahl,David,Henry, ,5,29,1920, ,Ukraine,Male,White,U.S. Court of Appeals
2267,1388211,Stahl,Norman,H., ,,,1931,Manchester,NH,Male,White,U.S. District Court
2268,1388216,Staker,Robert,Jackson, ,2,14,1925,Kermit,WV,Male,White,U.S. District Court
2269,1388221,Staley,Austin,Leander, ,12,30,1902,Pittsburgh,PA,Male,White,U.S. Court of Appeals
2270,1388226,Stamp,Frederick,Pfarr,Jr.,,,1934,Wheeling,WV,Male,White,U.S. District Court
3217,1392921,Stanceu,Timothy,C., ,,,1951,Canton,OH,Male,White,Other
2271,1388231,Standish,William,Lloyd, ,2,16,1930,Pittsburgh,PA,Male,White,U.S. District Court
2272,1388236,Stanley,Arthur,Jehu,Jr.,3,21,1901,Lincoln County,KS,Male,White,U.S. District Court
2273,1388241,Stanley,Edwin,Monroe, ,3,9,1909,Forsyth County,NC,Male,White,U.S. District Court
2274,1388246,Stanton,Louis,Lee, ,,,1927,New York,NY,Male,White,U.S. District Court
2275,1388251,Stapleton,Walter,King, ,,,1934,Cuthbert,GA,Male,White,U.S. District Court
3291,1393291,Stark,Leonard,Philip, ,,,1969,Detroit,MI,Male,White,U.S. District Court
6840706,6840706,Starr,Brantley,David,,,,1979,San Antonio,TX,Male,White,U.S. District Court
2276,1388256,Starr,Kenneth,Winston, ,,,1946,Vernon,TX,Male,White,U.S. Court of Appeals
2277,1388261,Starr,Raymond,Wesley, ,8,24,1888,Harbor Springs,MI,Male,White,U.S. District Court
3081,1392241,Starrett,Keith, , ,,,1951,McComb,MS,Male,White,U.S. District Court
3286,1393266,Staton,Josephine,L., ,,,1961,St. Louis,MO,Female,White,U.S. District Court
2278,1388266,Stearns,Richard,Gaylore, ,,,1944,Los Angeles,CA,Male,White,U.S. District Court
2279,1388271,Steckler,William,Elwood, ,10,18,1913,Mount Vernon,IN,Male,White,U.S. District Court
2771,1390691,Steeh,George,Caram,III,,,1947,Ann Arbor,MI,Male,White,U.S. District Court
2280,1388276,Steel,Edwin,DeHaven,Jr.,5,7,1904,Philadelphia,PA,Male,White,U.S. District Court
2879,1391231,Steele,John,E., ,,,1949,Detroit,MI,Male,White,U.S. District Court
2986,1391766,Steele,William,H., ,,,1951,Tuscumbia,AL,Male,White,U.S. District Court
2281,1388281,Steger,William,Merritt, ,8,22,1920,Dallas,TX,Male,White,U.S. District Court
2282,1388286,Stein,Sidney,H., ,,,1945,Passaic,NJ,Male,White,U.S. District Court
3063,1392151,Stengel,Lawrence,F., ,,,1952,Lancaster,PA,Male,White,U.S. District Court
